serial_number,model,capacity_bytes,power_on_hours
PL1331LAHBGTXH,HGST HMS5C4040BLE640,4000787030016,949
PL1331LAGM1SKH,HGST HMS5C4040BLE640,4000787030016,22765
W300KFS2,ST4000DM000,4000787030016,27623
PL1331LAGRLK0H,HGST HMS5C4040ALE640,4000787030016,21704
WD-WX51E93KK481,WDC WD5000LPVX,500107862016,21227
S3010WBY,ST4000DM000,4000787030016,14670
PL1331LAGRL3KH,HGST HMS5C4040ALE640,4000787030016,21704
ZA11XXRH,ST8000DM002,8001563222016,4543
PL2331LAGML9WJ,HGST HMS5C4040BLE640,4000787030016,23385
PL1331LAHBST2H,HGST HMS5C4040BLE640,4000787030016,4831
PL2331LAHDE6VJ,HGST HMS5C4040BLE640,4000787030016,6106
S30117CS,ST4000DM000,4000787030016,14987
WD-WMC4N0DA2481,WDC WD30EFRX,3000592982016,16167
Z3056W3V,ST4000DM000,4000787030016,7665
Z305DHA4,ST4000DM000,4000787030016,8123
PL2331LAHDWP7J,HGST HMS5C4040BLE640,4000787030016,6106
Z300T1B3,ST4000DM000,4000787030016,28120
Z305DHA1,ST4000DM000,4000787030016,8103
Z30228HZ,ST4000DM000,4000787030016,19230
MJ1311YNG5P4KA,Hitachi HDS5C3030ALA630,3000592982016,41093
PL1331LAHD1SVH,HGST HMS5C4040BLE640,4000787030016,5793
Z301P4S2,ST4000DM000,4000787030016,15348
ZA11YNGE,ST8000DM002,8001563222016,3920
S301PSJN,ST4000DM000,4000787030016,10323
MJ1311YNG73LBA,Hitachi HDS5C3030ALA630,3000592982016,41488
PL2331LAGM9ZVJ,HGST HMS5C4040BLE640,4000787030016,22449
MJ1323YNG1SKNC,Hitachi HDS5C3030ALA630,3000592982016,46578
Z3029G1S,ST4000DM000,4000787030016,17045
ZA11PNBZ,ST8000DM002,8001563222016,3703
WD-WX41A35RYT2U,WDC WD5000LPVX,500107862016,8113
ZA1299CG,ST8000DM002,8001563222016,4665
Z4D057V4,ST6000DX000,6001175126016,15417
Z305DGYZ,ST4000DM000,4000787030016,8102
W300W0J6,ST4000DM000,4000787030016,4188
S3010M7E,ST4000DM000,4000787030016,14314
Z3016SXE,ST4000DM000,4000787030016,24612
Z304KR3N,ST4000DM000,4000787030016,10880
Z304KR3L,ST4000DM000,4000787030016,10833
Z304KR3K,ST4000DM000,4000787030016,10831
PL1331LAGM05EH,HGST HMS5C4040BLE640,4000787030016,24252
Z30251Y1,ST4000DM000,4000787030016,18870
ZA109TJA,ST8000DM002,8001563222016,5314
Z3057728,ST4000DM000,4000787030016,8480
Z304KR3D,ST4000DM000,4000787030016,10861
Z304KR3C,ST4000DM000,4000787030016,10860
Z304KR3B,ST4000DM000,4000787030016,10323
Z304KR3A,ST4000DM000,4000787030016,10323
MJ1323YNG1R2TC,Hitachi HDS5C3030ALA630,3000592982016,46572
PL2331LAGMJ1KJ,HGST HMS5C4040BLE640,4000787030016,23434
PL1331LAGRZ97H,HGST HMS5C4040ALE640,4000787030016,22568
ZA1299CZ,ST8000DM002,8001563222016,4542
Z304KR3Z,ST4000DM000,4000787030016,10835
Z304KR3Y,ST4000DM000,4000787030016,10833
Z304KR3X,ST4000DM000,4000787030016,10835
Z304EKHY,ST4000DM000,4000787030016,10161
Z305CYG4,ST4000DM000,4000787030016,7666
MJ1311YNG66WGA,Hitachi HDS5C3030ALA630,3000592982016,41117
MJ1311YNG344RA,Hitachi HDS5C3030ALA630,3000592982016,41094
Z304KR3S,ST4000DM000,4000787030016,10857
Z304KR3R,ST4000DM000,4000787030016,10834
Z3029F4K,ST4000DM000,4000787030016,17046
Z300ZSTX,ST4000DM000,4000787030016,25786
MK0301YHGNEMAD,Hitachi HDS723030ALA640,3000592982016,43824
Z304JPKT,ST4000DM000,4000787030016,10833
S3009MK5,ST4000DM000,4000787030016,7789
WD-WMC4N1500592,WDC WD30EFRX,3000592982016,24944
ZA10JQT8,ST8000DM002,8001563222016,3919
PL1331LAGS3BWH,HGST HMS5C4040ALE640,4000787030016,22402
PL2331LAGUH04J,HGST HMS5C4040ALE640,4000787030016,19734
PL1331LAHG803H,HGST HMS5C4040BLE640,4000787030016,948
Z30251YX,ST4000DM000,4000787030016,18527
MJ1311YNG3G41A,Hitachi HDS5C3030ALA630,3000592982016,45755
Z305C1LW,ST4000DM000,4000787030016,7856
Z3016SX0,ST4000DM000,4000787030016,24561
S30104WH,ST4000DM000,4000787030016,14669
W300SQ92,ST4000DM000,4000787030016,18514
Z304KR36,ST4000DM000,4000787030016,10832
Z30251YL,ST4000DM000,4000787030016,19398
Z304JPKM,ST4000DM000,4000787030016,10832
Z304KR32,ST4000DM000,4000787030016,10832
Z305CJYF,ST4000DM000,4000787030016,7855
Z1Z06H5C,ST4000DX000,4000787030016,11962
W300E0JE,ST4000DM000,4000787030016,30038
PL2331LAGSTH6J,HGST HMS5C4040ALE640,4000787030016,20888
PL2331LAGRX24J,HGST HMS5C4040ALE640,4000787030016,21367
PL2331LAGHU9TJ,HGST HMS5C4040BLE640,4000787030016,21570
MJ0351YNG9YSBA,Hitachi HDS5C3030ALA630,3000592982016,35680
Z30178CN,ST4000DM000,4000787030016,24967
ZA11VJ1N,ST8000DM002,8001563222016,4542
Z30178CQ,ST4000DM000,4000787030016,24612
ZA10EXJV,ST8000DM002,8001563222016,4543
ZA12PTZX,ST8000DM002,8001563222016,3703
ZA12PTZZ,ST8000DM002,8001563222016,2244
Z305DGY8,ST4000DM000,4000787030016,8124
ZA12PTZV,ST8000DM002,8001563222016,3703
Z3029F4A,ST4000DM000,4000787030016,17249
Z30271NX,ST4000DM000,4000787030016,17144
Z3025BXR,ST4000DM000,4000787030016,17051
PL1331LAHBZGWH,HGST HMS5C4040BLE640,4000787030016,949
PL2331LAHDXA9J,HGST HMS5C4040BLE640,4000787030016,6182
Z3025BXW,ST4000DM000,4000787030016,17051
PL1331LAHBSELH,HGST HMS5C4040BLE640,4000787030016,5000
PL2331LAGN44RJ,HGST HMS5C4040BLE640,4000787030016,23220
PL2331LAGPVYEJ,HGST HMS5C4040ALE640,4000787030016,20530
Z300V5SY,ST4000DM000,4000787030016,26909
MK0301YHGKXG3A,Hitachi HDS723030ALA640,3000592982016,42885
MJ1311YNG0M96A,Hitachi HDS5C3030ALA630,3000592982016,47305
PL1331LAGT83PH,HGST HMS5C4040ALE640,4000787030016,20721
Z305GWB4,ST4000DM000,4000787030016,7011
Z305GWB5,ST4000DM000,4000787030016,7665
PL2331LAGMNSMJ,HGST HMS5C4040BLE640,4000787030016,21396
Z305GWB7,ST4000DM000,4000787030016,7665
PL2331LAHDWLKJ,HGST HMS5C4040BLE640,4000787030016,5793
MK0331YHGL5XMA,Hitachi HDS723030ALA640,3000592982016,44160
PL1331LAG5AZWH,HGST HMS5C4040ALE640,4000787030016,36208
Z3025BK2,ST4000DM000,4000787030016,17051
PL2331LAGMYHNJ,HGST HMS5C4040BLE640,4000787030016,23721
PL2331LAGSSWYJ,HGST HMS5C4040ALE640,4000787030016,21418
Z4D06WZZ,ST6000DX000,6001175126016,15417
W3009NBY,ST4000DM000,4000787030016,29191
Z302FD0Q,ST4000DM000,4000787030016,14985
PL1331LAGS1J6H,HGST HMS5C4040ALE640,4000787030016,22256
ZA11VY0T,ST8000DM002,8001563222016,3919
PL1331LAGLY77H,HGST HMS5C4040BLE640,4000787030016,23221
Z3026R5T,ST4000DM000,4000787030016,11914
PL2331LAGU9GRJ,HGST HMS5C4040ALE640,4000787030016,19758
PK1331PAJ3HXSS,HGST HDS724040ALE640,4000787030016,28829
PL1331LAHD1A9H,HGST HMS5C4040BLE640,4000787030016,924
Z3029AC4,ST4000DM000,4000787030016,14290
MJ0351YNG9MZXA,Hitachi HDS5C3030ALA630,3000592982016,36764
ZA12EKB1,ST8000DM002,8001563222016,2245
PL2331LAGUJ3EJ,HGST HMS5C4040ALE640,4000787030016,19685
PL1321LAG2ZY3H,Hitachi HDS5C4040ALE630,4000787030016,32766
WD-WMC4N1044953,WDC WD30EFRX,3000592982016,25919
W300JTG2,ST4000DM000,4000787030016,28506
Z3029ACH,ST4000DM000,4000787030016,16665
Z302FD08,ST4000DM000,4000787030016,14985
Z3025R5F,ST4000DM000,4000787030016,18076
Z3029ACD,ST4000DM000,4000787030016,16855
ZA140NKW,ST8000DM002,8001563222016,807
Z304HTNC,ST4000DM000,4000787030016,9849
PL1331LAGP69RH,HGST HMS5C4040ALE640,4000787030016,22450
Z304JWC4,ST4000DM000,4000787030016,10899
Z3040Q3K,ST4000DM000,4000787030016,9625
PL1331LAHBSKVH,HGST HMS5C4040BLE640,4000787030016,5000
Z304JLL7,ST4000DM000,4000787030016,9807
ZA11ZNB8,ST8000DM002,8001563222016,4543
PL1331LAGSEBUH,HGST HMS5C4040ALE640,4000787030016,20767
PL1321LAG33T3H,Hitachi HDS5C4040ALE630,4000787030016,33456
ZA11TXM3,ST8000DM002,8001563222016,3702
Z3025R5Z,ST4000DM000,4000787030016,18076
Z4D02VSA,ST6000DX000,6001175126016,15417
PL2331LAGUKYEJ,HGST HMS5C4040ALE640,4000787030016,19759
PL1331LAGTX7GH,HGST HMS5C4040ALE640,4000787030016,19861
PL1331LAGSPT5H,HGST HMS5C4040ALE640,4000787030016,20599
Z3025BX1,ST4000DM000,4000787030016,17143
Z305GWBB,ST4000DM000,4000787030016,7520
ZA140NKJ,ST8000DM002,8001563222016,807
Z305GWBL,ST4000DM000,4000787030016,7017
Z305GWBM,ST4000DM000,4000787030016,7665
Z3015K10,ST4000DM000,4000787030016,23892
W300BN3Q,ST4000DM000,4000787030016,30994
Z305GWBJ,ST4000DM000,4000787030016,7015
Z305GWBT,ST4000DM000,4000787030016,7016
Z305GWBP,ST4000DM000,4000787030016,7666
MJ1311YNG7KT5A,Hitachi HDS5C3030ALA630,3000592982016,41402
PL2331LAHE3WKJ,HGST HMS5C4040BLE640,4000787030016,6181
Z305GWBY,ST4000DM000,4000787030016,7666
Z305GWBZ,ST4000DM000,4000787030016,7664
PL1311LAG21BKA,Hitachi HDS5C4040ALE630,4000787030016,34268
PL1321LAGAHKDH,Hitachi HDS5C4040ALE630,4000787030016,31872
Z4D09PR2,ST6000DX000,6001175126016,15417
Z4D09G3D,ST6000DX000,6001175126016,15199
PL1331LAHBN26H,HGST HMS5C4040BLE640,4000787030016,4999
PL2331LAGMSHKJ,HGST HMS5C4040BLE640,4000787030016,23721
WD-WXK1H643S24S,WDC WD60EFRX,6001175126016,18154
ZA137TWD,ST8000DM002,8001563222016,806
W300J658,ST4000DM000,4000787030016,29045
WD-WCC4N6XD5J9H,WDC WD30EFRX,3000592982016,12713
MCE9215Q0730BV,Hitachi HDS5C3030BLE630,3000592982016,33494
MJ0351YNGA39VA,Hitachi HDS5C3030ALA630,3000592982016,34744
PL1331LAH6K6UH,HGST HMS5C4040BLE640,4000787030016,4832
Z305D51M,ST4000DM000,4000787030016,9195
ZA11NHSV,ST8000DM002,8001563222016,3918
Z300WKNW,ST4000DM000,4000787030016,26724
Z3041JLN,ST4000DM000,4000787030016,9625
ZA11NHSS,ST8000DM002,8001563222016,3703
PL2331LAGSUH8J,HGST HMS5C4040ALE640,4000787030016,21056
ZA11NHSN,ST8000DM002,8001563222016,2245
Z300WKNN,ST4000DM000,4000787030016,27623
MJ1313YNG184UC,Hitachi HDS5C3030ALA630,3000592982016,44871
PL2331LAGSUSRJ,HGST HMS5C4040ALE640,4000787030016,21060
WD-WCC4N0380893,WDC WD30EFRX,3000592982016,23850
PL2331LAGSUXNJ,HGST HMS5C4040ALE640,4000787030016,21538
ZA10BL8K,ST8000DM002,8001563222016,5320
PL1331LAGTDM3H,HGST HMS5C4040ALE640,4000787030016,19881
ZA11NHSA,ST8000DM002,8001563222016,3703
PL1331LAHBSNEH,HGST HMS5C4040BLE640,4000787030016,5000
PL1331LAGSML9H,HGST HMS5C4040ALE640,4000787030016,20942
Z300ZR8W,ST4000DM000,4000787030016,25468
Z3012X3T,ST4000DM000,4000787030016,24714
PL1331LAHBYP6H,HGST HMS5C4040BLE640,4000787030016,6106
MJ0351YNG9WK7A,Hitachi HDS5C3030ALA630,3000592982016,34413
ZA11NHS8,ST8000DM002,8001563222016,3919
PL2331LAGJ1E0J,HGST HMS5C4040BLE640,4000787030016,21589
Z300WKN5,ST4000DM000,4000787030016,26763
MJ1311YNG5XUHA,Hitachi HDS5C3030ALA630,3000592982016,41488
PL1331LAGSE3UH,HGST HMS5C4040ALE640,4000787030016,20746
Z3058VKX,ST4000DM000,4000787030016,7666
Z3012X3Z,ST4000DM000,4000787030016,24714
MJ0351YNGA6Y5A,Hitachi HDS5C3030ALA630,3000592982016,35352
Z3059YCC,ST4000DM000,4000787030016,9498
WD-WX41A3575J2P,WDC WD5000LPVX,500107862016,4995
W300B10F,ST4000DM000,4000787030016,30946
Z3053WBJ,ST4000DM000,4000787030016,7853
W300DC56,ST4000DM000,4000787030016,30947
W300B10L,ST4000DM000,4000787030016,30966
Z3051TBH,ST4000DM000,4000787030016,9357
WD-WMC4N0D673VP,WDC WD30EFRX,3000592982016,17773
ZA13QBT4,ST8000DM002,8001563222016,807
Z304H2SM,ST4000DM000,4000787030016,9850
Z302EPW1,ST4000DM000,4000787030016,16664
Z3053AY1,ST4000DM000,4000787030016,7854
ZA13QBT5,ST8000DM002,8001563222016,807
PL1331LAHE0YUH,HGST HMS5C4040BLE640,4000787030016,6182
Z4D04WV5,ST6000DX000,6001175126016,15416
PL2331LAGN3WVJ,HGST HMS5C4040BLE640,4000787030016,22448
MJ1311YNG308UA,Hitachi HDS5C3030ALA630,3000592982016,44859
Z4D07KFV,ST6000DX000,6001175126016,15400
ZA12S7DV,ST8000DM002,8001563222016,3919
W300J65R,ST4000DM000,4000787030016,28508
W300D1N4,ST4000DM000,4000787030016,29026
PL1331LAGS3VGH,HGST HMS5C4040ALE640,4000787030016,22400
MJ1311YNG3EWPA,Hitachi HDS5C3030ALA630,3000592982016,47535
PL1331LAGR9LMH,HGST HMS5C4040ALE640,4000787030016,20943
Z3029G4W,ST4000DM000,4000787030016,16666
Z3029G4V,ST4000DM000,4000787030016,16664
Z304HWJF,ST4000DM000,4000787030016,9849
Z3029G4S,ST4000DM000,4000787030016,16664
ZA10NF8B,ST8000DM002,8001563222016,5341
Z3029G4Q,ST4000DM000,4000787030016,16638
MJ1311YNG2ZSEA,Hitachi HDS5C3030ALA630,3000592982016,45401
MJ0351YNG9WRJA,Hitachi HDS5C3030ALA630,3000592982016,35679
PL1311LAG2B9SH,Hitachi HDS5C4040ALE630,4000787030016,34191
Z305LGRL,ST4000DM000,4000787030016,7015
Z3029G4G,ST4000DM000,4000787030016,17239
Z300WRY4,ST4000DM000,4000787030016,26731
PL2331LAGMPA5J,HGST HMS5C4040BLE640,4000787030016,23433
Z3051DG5,ST4000DM000,4000787030016,9344
Z3057MZR,ST4000DM000,4000787030016,7665
Z302404Q,ST4000DM000,4000787030016,15084
PL1311LAG3275H,Hitachi HDS5C4040ALE630,4000787030016,32475
Z3023WW0,ST4000DM000,4000787030016,14670
PL1331LAHD3NYH,HGST HMS5C4040BLE640,4000787030016,924
ZA12KZ10,ST8000DM002,8001563222016,2245
MJ1311YNG5NMAA,Hitachi HDS5C3030ALA630,3000592982016,41117
MJ0351YNGA64VA,Hitachi HDS5C3030ALA630,3000592982016,35690
S3011846,ST4000DM000,4000787030016,14658
MJ1321YNG17VXA,Hitachi HDS5C3030ALA630,3000592982016,46875
PL2331LAGUDNBJ,HGST HMS5C4040ALE640,4000787030016,19733
PL1331LAGTX65H,HGST HMS5C4040ALE640,4000787030016,20574
S3011843,ST4000DM000,4000787030016,14986
ZA10NF8H,ST8000DM002,8001563222016,4666
PL1311LAG13Z8A,Hitachi HDS5C4040ALE630,4000787030016,31042
MJ1321YNG0LMUA,Hitachi HDS5C3030ALA630,3000592982016,47313
PL1331LAGSPZNH,HGST HMS5C4040ALE640,4000787030016,20575
Z4D01CPM,ST6000DX000,6001175126016,15416
ZA10CMK5,ST8000DM002,8001563222016,4543
Z1Z059JQ,ST4000DX000,4000787030016,32179
WD-WCC4N0300877,WDC WD30EFRX,3000592982016,21908
PL2331LAGJ487J,HGST HMS5C4040BLE640,4000787030016,24129
MJ1311YNG7LTAA,Hitachi HDS5C3030ALA630,3000592982016,41093
PL2331LAHBUEGJ,HGST HMS5C4040BLE640,4000787030016,4831
PL2331LAH10D9J,HGST HMS5C4040BLE640,4000787030016,6580
ZA143D2D,ST8000DM002,8001563222016,1549
Z304L82K,ST4000DM000,4000787030016,9626
PL1331LAGTXHXH,HGST HMS5C4040ALE640,4000787030016,20213
MJ1311YNG7G80A,Hitachi HDS5C3030ALA630,3000592982016,41430
Z304L82H,ST4000DM000,4000787030016,9851
Z304L82G,ST4000DM000,4000787030016,9850
PL2331LAGMYEAJ,HGST HMS5C4040BLE640,4000787030016,22766
S301184W,ST4000DM000,4000787030016,14658
Z301567D,ST4000DM000,4000787030016,26292
Z3028C6K,ST4000DM000,4000787030016,12802
WD-WMC4N0D5E3VW,WDC WD30EFRX,3000592982016,16167
Z300X92Y,ST4000DM000,4000787030016,26761
S301184H,ST4000DM000,4000787030016,14974
S301NA99,ST4000DM000,4000787030016,9361
PL1331LAGLZ9PH,HGST HMS5C4040BLE640,4000787030016,22784
MJ1311YNG08PLA,Hitachi HDS5C3030ALA630,3000592982016,45380
MJ0351YNG9WU5A,Hitachi HDS5C3030ALA630,3000592982016,36578
ZA10B5K0,ST8000DM002,8001563222016,5320
MJ1311YNG02WVA,Hitachi HDS5C3030ALA630,3000592982016,47538
Z3015SNF,ST4000DM000,4000787030016,24942
Z3015SNE,ST4000DM000,4000787030016,24960
S301GQJQ,ST4000DM000,4000787030016,10329
Z300XGLW,ST4000DM000,4000787030016,27732
PL1331LAHD8NMH,HGST HMS5C4040BLE640,4000787030016,5793
PL2331LAGU827J,HGST HMS5C4040ALE640,4000787030016,19758
Z300XGLS,ST4000DM000,4000787030016,26731
S301GQJV,ST4000DM000,4000787030016,11219
Z3029G47,ST4000DM000,4000787030016,17741
S301GQJX,ST4000DM000,4000787030016,10329
PL2331LAGUKLRJ,HGST HMS5C4040ALE640,4000787030016,19758
Z3051MYL,ST4000DM000,4000787030016,8483
PL2311LAG1PMDC,Hitachi HDS5C4040ALE630,4000787030016,34264
S30030EJ,ST4000DM000,4000787030016,10352
Z300XGLF,ST4000DM000,4000787030016,26705
ZA12BJ7K,ST8000DM002,8001563222016,4665
PL2331LAHDUDDJ,HGST HMS5C4040BLE640,4000787030016,6182
ZA10NDBQ,ST8000DM002,8001563222016,5319
S301GQJG,ST4000DM000,4000787030016,10325
ZA10NDBS,ST8000DM002,8001563222016,5316
PL1331LAGM2XTH,HGST HMS5C4040BLE640,4000787030016,24128
Z302ANZ6,ST4000DM000,4000787030016,16664
W300BN85,ST4000DM000,4000787030016,30966
Z3051DGR,ST4000DM000,4000787030016,9488
Z300XGLK,ST4000DM000,4000787030016,26736
PL2331LAGSUBGJ,HGST HMS5C4040ALE640,4000787030016,20940
Z305K1YS,ST4000DM000,4000787030016,7495
Z305K1YR,ST4000DM000,4000787030016,7496
PL1321LAG35RLH,Hitachi HDS5C4040ALE630,4000787030016,32764
PL1331LAGSB12H,HGST HMS5C4040ALE640,4000787030016,20941
Z305K1YV,ST4000DM000,4000787030016,7514
Z4D01SGM,ST6000DX000,6001175126016,15896
PL2331LAHDWHPJ,HGST HMS5C4040BLE640,4000787030016,5793
W300J8DX,ST4000DM000,4000787030016,28272
Z305F9Z2,ST4000DM000,4000787030016,7015
PL2331LAH2ZJEJ,HGST HMS5C4040BLE640,4000787030016,6568
Z302A0PY,ST4000DM000,4000787030016,17070
ZA10S71T,ST8000DM002,8001563222016,5744
Z305K1YA,ST4000DM000,4000787030016,7495
Z3026ZVV,ST4000DM000,4000787030016,17939
Z304FNT5,ST4000DM000,4000787030016,6514
Z304KC2E,ST4000DM000,4000787030016,10837
S2ZYJ9DG701109,ST500LM012 HN,500107862016,7890
MJ1323YNG1JA7C,Hitachi HDS5C3030ALA630,3000592982016,46551
Z305D2NT,ST4000DM000,4000787030016,7839
ZA12JLHE,ST8000DM002,8001563222016,2245
PL2331LAGLW5UJ,HGST HMS5C4040BLE640,4000787030016,22448
Z305D2NW,ST4000DM000,4000787030016,7854
Z304HV0Q,ST4000DM000,4000787030016,9849
Z305D2NS,ST4000DM000,4000787030016,2648
PL2331LAGMYTNJ,HGST HMS5C4040BLE640,4000787030016,22447
S300ZN2C,ST4000DM000,4000787030016,13190
Z302SXQ5,ST4000DM000,4000787030016,11939
PL2331LAGRX79J,HGST HMS5C4040ALE640,4000787030016,21056
PL1331LAGSMWDH,HGST HMS5C4040ALE640,4000787030016,22282
Z305D2NB,ST4000DM000,4000787030016,7854
ZA13ZVA1,ST8000DM002,8001563222016,807
Z305D2NL,ST4000DM000,4000787030016,7855
PL1321LAG31W6H,Hitachi HDS5C4040ALE630,4000787030016,32876
ZA125EJX,ST8000DM002,8001563222016,3918
MK0311YHGEJV2A,Hitachi HDS723030ALA640,3000592982016,43817
PL1331LAHD6JVH,HGST HMS5C4040BLE640,4000787030016,6181
Z301557X,ST4000DM000,4000787030016,24754
MJ1311YNG348ZA,Hitachi HDS5C3030ALA630,3000592982016,46421
Z305DHST,ST4000DM000,4000787030016,8103
Z4D0360Y,ST6000DX000,6001175126016,15417
WD-WX11D2400397,WDC WD60EFRX,6001175126016,18153
Z3054F3Q,ST4000DM000,4000787030016,7854
ZA13ZVA6,ST8000DM002,8001563222016,806
Z300JBCR,ST4000DM000,4000787030016,29026
PL2331LAGMYDEJ,HGST HMS5C4040BLE640,4000787030016,22763
PL1331LAGTRJYH,HGST HMS5C4040ALE640,4000787030016,19861
Z4D005J7,ST6000DX000,6001175126016,16160
PL1331LAHD25YH,HGST HMS5C4040BLE640,4000787030016,5000
ZA11W3DM,ST8000DM002,8001563222016,4664
ZA10QN51,ST8000DM002,8001563222016,4664
Z305K1Y3,ST4000DM000,4000787030016,7496
Z305K1Y1,ST4000DM000,4000787030016,7012
S301126K,ST4000DM000,4000787030016,14986
W300JG5Y,ST4000DM000,4000787030016,29044
Z4D0B5YY,ST6000DX000,6001175126016,15198
S300Z9TS,ST4000DM000,4000787030016,13162
Z3041HK5,ST4000DM000,4000787030016,11339
S300Z490,ST4000DM000,4000787030016,13358
S301GVD4,ST4000DM000,4000787030016,10323
Z3059FYG,ST4000DM000,4000787030016,8484
Z300H94Q,ST4000DM000,4000787030016,28083
PL2331LAGUDEKJ,HGST HMS5C4040ALE640,4000787030016,20027
MK0331YHGLGTWA,Hitachi HDS723030ALA640,3000592982016,43838
Z3014PHG,ST4000DM000,4000787030016,24800
MJ1321YNG14GHA,Hitachi HDS5C3030ALA630,3000592982016,25978
Z305GWY5,ST4000DM000,4000787030016,7665
ZA13Z491,ST8000DM002,8001563222016,806
Z305DHSY,ST4000DM000,4000787030016,8102
PL2331LAGMSXMJ,HGST HMS5C4040BLE640,4000787030016,23221
ZA1259T3,ST8000DM002,8001563222016,4664
ZA13Z5YW,ST8000DM002,8001563222016,806
PL2331LAHDDGRJ,HGST HMS5C4040BLE640,4000787030016,6181
Z30426EX,ST4000DM000,4000787030016,10837
PL1331LAGTMN4H,HGST HMS5C4040ALE640,4000787030016,19862
MJ1321YNG0H4PA,Hitachi HDS5C3030ALA630,3000592982016,47309
Z302T7VX,ST4000DM000,4000787030016,11507
PL1321LAG35XRH,Hitachi HDS5C4040ALE630,4000787030016,31874
PL1331LAGR20LH,HGST HMS5C4040ALE640,4000787030016,21705
ZA10B3B8,ST8000DM002,8001563222016,3012
S301G4KN,ST4000DM000,4000787030016,10329
WD-WMC1T0033901,WDC WD30EFRX,3000592982016,35617
PL2331LAGMA5AJ,HGST HMS5C4040BLE640,4000787030016,24222
PL2321LAGAS6EJ,Hitachi HDS5C4040ALE630,4000787030016,31877
Z305GWY2,ST4000DM000,4000787030016,7665
Z3025QPM,ST4000DM000,4000787030016,18076
PL1331LAHD65HH,HGST HMS5C4040BLE640,4000787030016,2032
MJ0351YNG9W5MA,Hitachi HDS5C3030ALA630,3000592982016,36794
Z3029F1R,ST4000DM000,4000787030016,17259
Z304HSKL,ST4000DM000,4000787030016,9475
ZA10B0QA,ST8000DM002,8001563222016,4666
ZA12NADG,ST8000DM002,8001563222016,2245
Z305DWSX,ST4000DM000,4000787030016,7666
PL1331LAHD43SH,HGST HMS5C4040BLE640,4000787030016,4832
PL2331LAGULA1J,HGST HMS5C4040ALE640,4000787030016,19734
PL1321LAG35NLH,Hitachi HDS5C4040ALE630,4000787030016,32767
MJ1311YNG4PM4A,Hitachi HDS5C3030ALA630,3000592982016,41490
ZA10B0Q0,ST8000DM002,8001563222016,4666
ZA12ZL1H,ST8000DM002,8001563222016,2245
PL2331LAGRX3WJ,HGST HMS5C4040ALE640,4000787030016,20938
Z305GWY8,ST4000DM000,4000787030016,7665
PL1331LAHG24KH,HGST HMS5C4040BLE640,4000787030016,949
PL1331LAGRLKKH,HGST HMS5C4040ALE640,4000787030016,22446
Z4D09FQ5,ST6000DX000,6001175126016,15416
ZA11QSL7,ST8000DM002,8001563222016,3703
PL1331LAGSAH7H,HGST HMS5C4040ALE640,4000787030016,22256
Z305FZ1L,ST4000DM000,4000787030016,7665
S300ZQ4S,ST4000DM000,4000787030016,13186
Z30414WX,ST4000DM000,4000787030016,11487
Z300ZJFG,ST4000DM000,4000787030016,23762
Z302WP1V,ST4000DM000,4000787030016,13382
Z300X714,ST4000DM000,4000787030016,26736
W300KKVL,ST4000DM000,4000787030016,27691
ZA10YJFX,ST8000DM002,8001563222016,4665
Z302520X,ST4000DM000,4000787030016,19228
PL1321LAG33YNH,Hitachi HDS5C4040ALE630,4000787030016,32767
ZA140NK3,ST8000DM002,8001563222016,806
S301GV37,ST4000DM000,4000787030016,10322
MK0311YHGK63MA,Hitachi HDS723030ALA640,3000592982016,48266
6VDHZBGY,ST9320325AS,320072933376,21284
Z3023X42,ST4000DM000,4000787030016,14670
Z4D03SJ5,ST6000DX000,6001175126016,15401
Z4D09KT3,ST6000DX000,6001175126016,15199
PL1331LAGT8E7H,HGST HMS5C4040ALE640,4000787030016,20111
S30109Q5,ST4000DM000,4000787030016,11919
Z305D26L,ST4000DM000,4000787030016,1863
MJ0351YNG9YVBA,Hitachi HDS5C3030ALA630,3000592982016,36775
Z300ZPP8,ST4000DM000,4000787030016,19210
Z300GPE6,ST4000DM000,4000787030016,30387
S3010MM7,ST4000DM000,4000787030016,11918
PL2331LAHDL1ZJ,HGST HMS5C4040BLE640,4000787030016,5794
Z300GPE3,ST4000DM000,4000787030016,29704
Z304JLZT,ST4000DM000,4000787030016,10899
Z300GPE1,ST4000DM000,4000787030016,29157
PL1331LAHBZWNH,HGST HMS5C4040BLE640,4000787030016,4999
MK0303YHG98HAC,Hitachi HDS723030ALA640,3000592982016,43542
Z3015L2Q,ST4000DM000,4000787030016,23908
PL1331LAGSP4EH,HGST HMS5C4040ALE640,4000787030016,20913
PL1331LAGSG0AH,HGST HMS5C4040ALE640,4000787030016,22282
Z304JNGX,ST4000DM000,4000787030016,10115
MJ1311YNG3K1DA,Hitachi HDS5C3030ALA630,3000592982016,45746
ZA13R7FV,ST8000DM002,8001563222016,1550
Z305DHS0,ST4000DM000,4000787030016,8102
PL2331LAHDAJ7J,HGST HMS5C4040BLE640,4000787030016,5000
W300K1XK,ST4000DM000,4000787030016,27728
Z300THX4,ST4000DM000,4000787030016,26141
S301PYFW,ST4000DM000,4000787030016,10833
W300K1XB,ST4000DM000,4000787030016,25613
MJ1311YNG7JT8A,Hitachi HDS5C3030ALA630,3000592982016,41115
Z304HSK8,ST4000DM000,4000787030016,9851
PL1331LAGS17JH,HGST HMS5C4040ALE640,4000787030016,22281
